Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.7503586,107.0727768,107.0482407,..,..,106.0594177,105.6803665,105.0394211,104.5611115,104.5789108,104.3388138
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,124.5695267,129.868103,111.4482498,..,..,114.1379166,112.994278,115.2252274,114.5003204,114.8041687,136.2841644
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,63.70497894,75.51879883,75.81416321,..,..,80.16014862,79.8454895,83.20098877,83.65247345,..,85.33708191
Netherlands,NLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0,0.1,0,0,0,0,0,0.1,0.1,0,0
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.991,4.977,5.821,7.241,7.419,6.872,6.007,4.837,3.832,3.379,3.82
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.95,13.935,14.051,14.347,14.59,13.637,12.714,11.676,11.702,10.88,13.558
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,33761.90096,38431.77668,40053.69915,43000.46468,44618.26697,38665.3723,40113.71954,42950.38417,43257.07692,42779.22982,41850.92033
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,5.888559818,5.808539867,5.707349777,5.505599976,5.28000021,5.193089962,5.177979946,5.651490211
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.03153992,99.07273102,98.88314056,98.87628937,98.65144348,98.53813934,98.58374786,98.48043823,98.55297089,98.2542038,97.53652954
New Zealand,NZL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.1289673,118.2567215,116.8264771,115.650528,116.0843124,114.8899918,113.687912,112.9433136,112.4110794,120.2663193,116.8931885
New Zealand,NZL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,80.38854218,80.71000671,82.18184662,81.86335754,81.26985931,81.25131226,77.58437347,75.73483276
New Zealand,NZL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.557,6.491,6.931,5.839,5.428,5.415,5.147,4.736,4.335,4.109,4.595
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1526.56707,1679.711921,1784.69836,1835.439964,1958.370476,2074.456206,2131.687048,2182.61381,2035.165494,1958.620515,1938.447048
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.484240055,..,..,..,4.0832901,4.078430176,4.081140041,4.357679844,4.473806933,4.599919691,4.580340592
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,119.6667786,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.3924408,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,85.60943389,..,87.34508823,..,..,..,..,..,..
Nicaragua,NIC,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,1.8,..,..,..,..,..,..
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.83,6.618,5.208,5.28,4.52,4.7,3.9,3.3,5.2,5.472,6.201
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.721950054,3.077620029,3.18682003,3.689529896,5.103680134,4.486690044,2.958430052,2.578180075,3.449569941,3.533586218,3.819067928
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,61.59861136,65.25351006,67.15489578,68.05073833,68.69224979,70.89314239,72.84768434,74.37877193,..,66.77273192,..
Niger,NER,"School enrollment, secondary (% gross)",SE.SEC.ENRR,12.80632025,13.66432138,14.80378672,15.95965103,17.84595055,19.69220125,22.67003951,23.76115057,..,..,..
Niger,NER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.30152108,1.348166499,1.542841426,..,..,3.242578224,3.450436384,3.667419819,4.338019568,4.151707303,..
Niger,NER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,30.55999947,..,28.97002931,..,..,..,33.04999924,..,..
Niger,NER,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,24,..,..,22.2,..,..,..,19.7,..,..
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.722,0.316,2.177,1.397,0.524,0.553,0.548,0.554,0.535,0.531,0.594
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,2265.155209,2019.657063
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,0.549233086,0.534206768,0.470742539,0.436954905,0.393045646,0.396354014,0.419998494,0.358479005,0.359637637
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,79.83003998,84.68055725,85.91259003,87.83497023,84.12165801,25.56575631,78.87805176,..,81.62785137,..,84.37158398
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,41.78379822,43.02399063,44.45579147,52.79673004,42.78215027,43.82469177,39.30680847,..,40.48852921,..,44.12208939
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.211875481,9.741533509,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,58.22000122,..,..,..,..
Nigeria,NGA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,11.9,..,11.4,..,..,10.8,..,..,10.4,..,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.746,3.77,3.76,3.711,3.902,4.135,4.499,4.828,5.067,5.206,5.742
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,4833.365868,5416.866729,5049.826539,5626.261157,5925.385922,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.33379364,..,92.96671295,96.97805786,95.90013885,96.88581848,..,95.20240784,95.56038666,93.65384674,93.43533325
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.42838287,..,85.83001709,83.8025589,83.69497681,84.98362732,..,84.6865387,83.35339355,82.53128052,82.44167328
North Macedonia,MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.14759064,..,39.79610825,38.94990158,39.32149124,42.08118057,..,43.50976944,43.85478973,43.19910049,43.78216934
North Macedonia,MKD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,6.7,5.1,3.8,2.6,2.5,2.9,2.2,2.4,1.7,1.5,..
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,33.135,31.502,31.096,29.017,28.215,26.395,24.312,22.857,21.208,17.414,16.575
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,14771.40375,13598.71661,14013.60033,14632.85189,15945.41761,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.710420132,6.41490984,7.327660084,7.439060211,7.644030094,7.523349762,7.984449863,7.845980167,7.595630169,7.864560127,8.372819901
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.62551117,99.69268036,99.63052368,99.64456177,99.49215698,99.37404633,99.22612762,99.271492,99.17442322,99.08065033,98.88574982
Norway,NOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.978569,113.1698837,112.1765366,114.5153809,113.4798889,115.2101212,116.6455078,117.3014603,117.7147064,119.4213409,119.9415436
Norway,NOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,72.11708069,71.06141663,71.70475769,75.8635788,78.23973846,79.20642853,82.0374527,83.7353363,85.38835144,85.76338196,87.16853333
Norway,NOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.527,3.196,3.129,3.425,3.486,4.296,4.68,4.164,3.801,3.684,4.424
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.353839874,..,..,..,5.995940208,4.585659981,5.063630104,6.877689838
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,111.1403143,103.3703017,105.9444199,105.6787262,104.035347,103.3131714,101.8329422,101.0799026,97.73505155,90.63672798
Oman,OMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,114.4516208,110.7503506,109.1684881,..,101.9326992,102.3049021,101.6780198,103.9515819,102.141469,94.54324609
Oman,OMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,27.85268544,31.55635088,..,35.14961589,41.18185616,45.1898946,46.82350598,43.57678185,44.95402165,45.17231839,48.37543974
Oman,OMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.94000244,..,..,..,..,93.04000092,..,95.58000183,95.65000153,..,96.90000153
Oman,OMN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.935,3.958,3.765,3.547,3.449,3.401,3.266,2.522,1.8,2.04,2.94
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.052680016,2.001009941,1.978790045,2.236989975,2.204339981,2.38609004,2.668040037,2.576169968,2.332169497,2.214920044,2.057182407
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,73.64273667,70.44066933,69.90386379,68.88757163,72.18979743,71.73991911,75.73364158,74.49714994,77.38627227,78.70255262,..
Pakistan,PAK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,29.29629007,29.72714605,30.63002014,31.54481913,32.65734273,34.67414665,35.86432467,35.32242487,37.14660633,38.75115528,..
Pakistan,PAK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.033038436,7.317395574,8.33303617,8.718359958,8.745692285,8.435566489,8.319739036,8.622280803,8.20683058,11.10363853,11.72459788
Pakistan,PAK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,55.38000107,54.74000168,56.75999832,55.59000015,56.97999954,..,..,59.13000107,57.00999832,58,..
Pakistan,PAK,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,4.8,4.8,..,3.8,..,2.8,..,..,2.7,..,..
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.653,0.796,3.667,2.954,1.827,3.566,2.285,3.215,4.083,4.83,6.127
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,10229.08785,11000.87952,12145.36448,12768.90866,13726.02314,15690.75971,16762.57234,16034.13429,16197.72651,15841.19564,14556.58723
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.471180762
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,116.3968964,112.7235184,..,..,..,..,..,105.4709091
Palau,PLW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,106.1587296,108.3783784,..,..,..,..,..,160.8000031
Palau,PLW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,67.31669267,..,..,..,..,..,..,..
Palau,PLW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.5,..,96.58999634,..,..,..,..,100
Palau,PLW,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,8331.464214,9662.295922,11064.80636,12273.3225,13213.19896,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.070349932,..,..,3.08107996,3.265520096,3.322789907,3.378340006,3.452419996,3.281220116,4.304870129
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.5047721,104.523012,103.1464507,102.0880166,99.13260683,96.2050748,93.43750286,94.76570153,..,93.32864265,95.20487713
Panama,PAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.91369758,71.74122011,..,76.40412903,76.04062653,76.59468079,82.60144806,76.59989929,..,..,..
Panama,PAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,43.96394802,41.88587959,43.66265165,..,44.62535019,47.58194356,48.37999598,..,..,..,44.93729486
Panama,PAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.08999634,..,..,..,..,..,..,..,95.41000366,95.73999786,..
Panama,PAN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,2.6,1.9,2.5,1.8,2.2,1.3,1.4,1.6,1.1,0.9,..
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.845,4.03,3.691,3.674,4.391,4.335,4.717,5.338,5.161,6.256,14.663
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772741,2429.611346
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,1.62515691,0.853806396,1.964930058,1.874830008,0.761761144,0.898018542
Papua New Guinea,PNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,100.8607902,..,101.7841965,..,104.5050561,..,110.1337997,105.3180087,102.0535437
Papua New Guinea,PNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,37.0596555,..,..,..,..,..,44.55011212,46.26684565,44.55281992
Papua New Guinea,PNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,69.09888511,..,..,..,..,..,..,70.05999756,..,..,..
Papua New Guinea,PNG,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.002,2.62,2.631,2.692,2.536,2.503,2.472,2.569,2.635,2.634,2.883
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,4750.962737,5805.401545,5642.169917,6435.683427,6652.254789,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.770720005,3.692820072,3.668790102,2.678711939,2.596558946,3.333778229,3.434979916,3.090620702,3.296196061,3.489830272,3.936150074
Paraguay,PRY,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.1994292,111.2926264,115.0879211,..,..,..,100.6123581,..,..,..,90.83429086
Paraguay,PRY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.16511006,75.88269806,82.80020905,..,..,..,81.86510465,..,..,..,85.66693092
Paraguay,PRY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,37.6179261,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.87000275,..,94.19999695,95.05999756,95.02999878,95.55000305,94.65000153,..,94.01999664,93.20999908,94.54000092
Paraguay,PRY,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,3.1,2.9,1.8,1.2,1.3,1.1,1,0.5,0.8,0.6,0.5
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.569,4.67,4.085,4.385,5.034,4.556,5.255,6.138,6.217,6.595,7.548
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.867300034,2.663500071,2.92276001,3.297290087,3.695990086,3.969330072,3.813169956,3.931309938,3.713920116,3.822429895,4.259379864
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.1865921,109.5721436,103.6167831,105.1521912,102.9498596,102.7879791,104.0879517,102.8074875,104.4125824,108.4699707,113.0658264
Peru,PER,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.13037109,97.52314758,96.43811035,101.5838699,99.87338257,100.2515717,102.1501236,101.0445786,99.85800934,99.52971649,100.1387024
Peru,PER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,73.22232056,71.24047089,..,..,..
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,93.83999634,..,93.70999908,94.16000366,94.16999817,94.15000153,94.41000366,..,94.5
Peru,PER,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,3.6,3.3,3.1,2.8,2.5,2.4,2.3,2.2,1.8,1.5,3.1
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.6,3.477,3.238,3.575,3.208,3.272,3.741,3.691,3.492,3.379,7.179
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,2.664542381,2.830523038,3.30128109,3.963840874,3.855027607,3.407486491,3.858290513
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,104.6299878,103.4083547,101.7219372,99.36667301,94.55413452,93.00768713,93.28223865
